url,last_modified,title
https://finance.yahoo.com/news/goop-facing-legal-action-u-k-selling-dangerous-products-moms-203347363.html,2018-10-29T20:33:47Z,goop facing legal action u k selling dangerous products moms 203347363
https://finance.yahoo.com/video/kellyanne-conways-husband-takes-swipe-203124560.html,2018-10-29T20:31:24Z,kellyanne conways husband takes swipe 203124560
https://finance.yahoo.com/news/synagogue-massacre-actually-mister-rogers-neighborhood-say-203121446.html,2018-10-29T20:31:21Z,synagogue massacre actually mister rogers neighborhood say 203121446
https://finance.yahoo.com/news/trevor-noah-taunts-trump-hilarious-photo-outside-mar-lago-luckily-theres-no-wall-around-back-202555923.html,2018-10-29T20:25:55Z,trevor noah taunts trump hilarious photo outside mar lago luckily theres no wall around back 202555923
https://finance.yahoo.com/video/sanders-spars-journalists-over-responsibility-202552490.html,2018-10-29T20:25:52Z,sanders spars journalists over responsibility 202552490
https://finance.yahoo.com/news/rick-scotts-halloween-party-trump-rally-202528327.html,2018-10-29T20:25:28Z,rick scotts halloween party trump rally 202528327
https://finance.yahoo.com/video/accused-synagogue-shooter-appears-court-202248216.html,2018-10-29T20:22:48Z,accused synagogue shooter appears court 202248216
https://finance.yahoo.com/video/gabrielle-union-gives-fans-bikini-201533455.html,2018-10-29T20:15:33Z,gabrielle union gives fans bikini 201533455
https://finance.yahoo.com/video/gabrielle-union-gives-fans-bikini-201521898.html,2018-10-29T20:15:21Z,gabrielle union gives fans bikini 201521898
https://finance.yahoo.com/news/justin-herbert-may-suffered-concussion-oregon-29-points-final-minute-201507546.html,2018-10-29T20:15:07Z,justin herbert may suffered concussion oregon 29 points final minute 201507546
https://finance.yahoo.com/video/supreme-court-turns-away-pa-201032616.html,2018-10-29T20:10:32Z,supreme court turns away pa 201032616
https://finance.yahoo.com/news/real-madrid-fires-manager-julen-lopetegui-four-months-201016255.html,2018-10-29T20:10:16Z,real madrid fires manager julen lopetegui four months 201016255
https://finance.yahoo.com/video/bovada-lists-phillies-favorites-sign-200819980.html,2018-10-29T20:08:19Z,bovada lists phillies favorites sign 200819980
https://finance.yahoo.com/video/bovada-lists-phillies-favorites-sign-200808410.html,2018-10-29T20:08:08Z,bovada lists phillies favorites sign 200808410
https://finance.yahoo.com/video/ryan-fitzpatrick-start-buccaneers-against-195729257.html,2018-10-29T19:57:29Z,ryan fitzpatrick start buccaneers against 195729257
https://finance.yahoo.com/video/ryan-fitzpatrick-start-buccaneers-against-195717579.html,2018-10-29T19:57:17Z,ryan fitzpatrick start buccaneers against 195717579
https://finance.yahoo.com/news/companies-need-let-know-data-breaches-eventually-195105677.html,2018-10-29T19:51:05Z,companies need let know data breaches eventually 195105677
https://finance.yahoo.com/news/firing-tyronn-lue-cavs-now-one-choice-tear-195042987.html,2018-10-29T19:50:42Z,firing tyronn lue cavs now one choice tear 195042987
https://finance.yahoo.com/video/father-says-sons-hilter-costume-194800677.html,2018-10-29T19:48:00Z,father says sons hilter costume 194800677
https://finance.yahoo.com/video/father-says-sons-hilter-costume-194526286.html,2018-10-29T19:45:26Z,father says sons hilter costume 194526286
https://finance.yahoo.com/video/stocks-pare-gains-194010038.html,2018-10-29T19:40:10Z,stocks pare gains 194010038
https://finance.yahoo.com/video/stocks-rebound-brutal-week-193647320.html,2018-10-29T19:36:47Z,stocks rebound brutal week 193647320
https://finance.yahoo.com/news/gab-founder-andrew-torba-193404160.html,2018-10-29T19:34:04Z,gab founder andrew torba 193404160
https://finance.yahoo.com/news/cowboys-fire-offensive-line-coach-paul-alexander-promote-marc-colombo-193359484.html,2018-10-29T19:33:59Z,cowboys fire offensive line coach paul alexander promote marc colombo 193359484
https://finance.yahoo.com/news/beto-orourke-within-striking-distance-ted-cruz-new-poll-finds-193231801.html,2018-10-29T19:32:31Z,beto orourke within striking distance ted cruz new poll finds 193231801
https://finance.yahoo.com/news/adds-drops-islanders-surprising-fantasy-relevance-193223886.html,2018-10-29T19:32:23Z,adds drops islanders surprising fantasy relevance 193223886
https://finance.yahoo.com/news/nearly-century-rose-mallinger-saw-best-worst-america-saturday-193121954.html,2018-10-29T19:31:21Z,nearly century rose mallinger saw best worst america saturday 193121954
https://finance.yahoo.com/news/ibm-ceo-red-hat-theres-1-trillion-dollar-market-front-us-193019202.html,2018-10-29T19:30:19Z,ibm ceo red hat theres 1 trillion dollar market front us 193019202
https://finance.yahoo.com/news/theres-bearish-myth-going-around-earnings-season-192854410.html,2018-10-29T19:28:54Z,theres bearish myth going around earnings season 192854410
https://finance.yahoo.com/video/gregg-williams-takes-over-interim-192827998.html,2018-10-29T19:28:27Z,gregg williams takes over interim 192827998
https://finance.yahoo.com/video/gregg-williams-takes-over-interim-192814764.html,2018-10-29T19:28:14Z,gregg williams takes over interim 192814764
https://finance.yahoo.com/video/comedian-shocked-she-finds-her-192516840.html,2018-10-29T19:25:16Z,comedian shocked she finds her 192516840
https://finance.yahoo.com/news/stocks-drop-report-us-impose-tariffs-china-192444181.html,2018-10-29T19:24:44Z,stocks drop report us impose tariffs china 192444181
https://finance.yahoo.com/news/5-money-saving-tips-get-car-ready-winter-192259923.html,2018-10-29T19:22:59Z,5 money saving tips get car ready winter 192259923
https://finance.yahoo.com/video/comedian-shocked-she-finds-her-192229069.html,2018-10-29T19:22:29Z,comedian shocked she finds her 192229069
https://finance.yahoo.com/news/racial-tension-high-florida-race-trump-calls-gillum-thief-191843898.html,2018-10-29T19:18:43Z,racial tension high florida race trump calls gillum thief 191843898
https://finance.yahoo.com/video/white-woman-fired-allegedly-harassing-191710572.html,2018-10-29T19:17:10Z,white woman fired allegedly harassing 191710572
https://finance.yahoo.com/video/white-woman-fired-allegedly-harassing-191654241.html,2018-10-29T19:16:54Z,white woman fired allegedly harassing 191654241
https://finance.yahoo.com/news/phillies-vegas-favorite-sign-bryce-harper-manny-machado-191336215.html,2018-10-29T19:13:36Z,phillies vegas favorite sign bryce harper manny machado 191336215
https://finance.yahoo.com/video/kim-speak-191132489.html,2018-10-29T19:11:32Z,kim speak 191132489
https://finance.yahoo.com/video/matthew-mcconaughey-gives-back-hurricane-190937843.html,2018-10-29T19:09:37Z,matthew mcconaughey gives back hurricane 190937843
https://finance.yahoo.com/news/hillary-clinton-needs-get-job-190816724.html,2018-10-29T19:08:16Z,hillary clinton needs get job 190816724
https://finance.yahoo.com/video/5-money-saving-tips-car-190739475.html,2018-10-29T19:07:39Z,5 money saving tips car 190739475
https://finance.yahoo.com/news/stock-futures-rise-rocky-week-trading-124044219.html,2018-10-29T19:06:44Z,stock futures rise rocky week trading 124044219
https://finance.yahoo.com/video/matthew-mcconaughey-gives-back-hurricane-190636860.html,2018-10-29T19:06:36Z,matthew mcconaughey gives back hurricane 190636860
https://finance.yahoo.com/video/oklahomas-lincoln-riley-doesnt-eyes-190107554.html,2018-10-29T19:01:07Z,oklahomas lincoln riley doesnt eyes 190107554
https://finance.yahoo.com/video/oklahomas-lincoln-riley-doesnt-eyes-190100309.html,2018-10-29T19:01:00Z,oklahomas lincoln riley doesnt eyes 190100309
https://finance.yahoo.com/video/thousands-u-troops-could-sent-185400787.html,2018-10-29T18:54:00Z,thousands u troops could sent 185400787
https://finance.yahoo.com/news/browns-name-gregg-williams-interim-head-coach-freddie-kitchens-promoted-offensive-coordinator-185323405.html,2018-10-29T18:53:23Z,browns name gregg williams interim head coach freddie kitchens promoted offensive coordinator 185323405
https://finance.yahoo.com/news/bucs-will-start-ryan-fitzpatrick-bench-jameis-winston-185304501.html,2018-10-29T18:53:04Z,bucs will start ryan fitzpatrick bench jameis winston 185304501
https://finance.yahoo.com/news/school-principal-placed-leave-illegal-aliens-facebook-post-guess-doomed-dirty-country-184827934.html,2018-10-29T18:48:27Z,school principal placed leave illegal aliens facebook post guess doomed dirty country 184827934
https://finance.yahoo.com/photos/supreme-cat-show-slideshow-wp-184728866/,2018-10-29T18:47:28Z,
https://finance.yahoo.com/news/tell-us-simpsons-really-cut-apu-fans-react-lightning-rod-race-debate-184530105.html,2018-10-29T18:45:30Z,tell us simpsons really cut apu fans react lightning rod race debate 184530105
https://finance.yahoo.com/news/derrick-lewis-parlayed-sense-humor-punching-power-unexpected-title-shot-184243964.html,2018-10-29T18:42:43Z,derrick lewis parlayed sense humor punching power unexpected title shot 184243964
https://finance.yahoo.com/video/browns-drama-led-jackson-haley-184119158.html,2018-10-29T18:41:19Z,browns drama led jackson haley 184119158
https://finance.yahoo.com/video/jimmy-carter-asks-georgia-republican-183421165.html,2018-10-29T18:34:21Z,jimmy carter asks georgia republican 183421165
https://finance.yahoo.com/video/u-sailors-marines-invade-icelands-183339669.html,2018-10-29T18:33:39Z,u sailors marines invade icelands 183339669
https://finance.yahoo.com/video/stocks-back-earlier-gains-boeing-183216444.html,2018-10-29T18:32:16Z,stocks back earlier gains boeing 183216444
https://finance.yahoo.com/video/photographer-finds-engaged-couple-captured-183101719.html,2018-10-29T18:31:01Z,photographer finds engaged couple captured 183101719
https://finance.yahoo.com/news/oklahomas-lincoln-riley-browns-opening-dont-itch-right-now-182944742.html,2018-10-29T18:29:44Z,oklahomas lincoln riley browns opening dont itch right now 182944742
https://finance.yahoo.com/video/photographer-finds-engaged-couple-captured-182704691.html,2018-10-29T18:27:04Z,photographer finds engaged couple captured 182704691
https://finance.yahoo.com/news/8-ways-lsu-can-beat-alabama-saturday-182458097.html,2018-10-29T18:24:58Z,8 ways lsu can beat alabama saturday 182458097
https://finance.yahoo.com/news/kourtney-kardashian-shamed-wearing-crop-top-visiting-kids-school-bali-182242198.html,2018-10-29T18:22:42Z,kourtney kardashian shamed wearing crop top visiting kids school bali 182242198
https://finance.yahoo.com/video/kanye-west-harrassing-kim-kardashian-182154677.html,2018-10-29T18:21:54Z,kanye west harrassing kim kardashian 182154677
https://finance.yahoo.com/news/pickups-week-d-j-moore-peyton-barber-mvs-fantasy-adds-week-9-182143520.html,2018-10-29T18:21:43Z,pickups week d j moore peyton barber mvs fantasy adds week 9 182143520
https://finance.yahoo.com/video/tech-parents-vs-screens-182139563.html,2018-10-29T18:21:39Z,tech parents vs screens 182139563
https://finance.yahoo.com/news/paypals-acquisition-spree-puts-unrivaled-position-181950256.html,2018-10-29T18:19:50Z,paypals acquisition spree puts unrivaled position 181950256
https://finance.yahoo.com/video/giannis-antetokounmpo-kawhi-leonard-both-181828341.html,2018-10-29T18:18:28Z,giannis antetokounmpo kawhi leonard both 181828341
https://finance.yahoo.com/video/giannis-antetokounmpo-kawhi-leonard-both-181813963.html,2018-10-29T18:18:13Z,giannis antetokounmpo kawhi leonard both 181813963
https://finance.yahoo.com/news/jenelle-evanss-husband-david-eason-called-racist-garbage-posing-confederate-flag-181706359.html,2018-10-29T18:17:06Z,jenelle evanss husband david eason called racist garbage posing confederate flag 181706359
https://finance.yahoo.com/news/former-apple-ceo-tim-cook-hasnt-put-highest-priority-technological-innovation-181214764.html,2018-10-29T18:12:14Z,former apple ceo tim cook hasnt put highest priority technological innovation 181214764
https://finance.yahoo.com/news/exit-scam-hack-canadian-crypto-exchange-appears-close-shop-overnight-181209067.html,2018-10-29T18:12:09Z,exit scam hack canadian crypto exchange appears close shop overnight 181209067
https://finance.yahoo.com/video/browns-reportedly-fire-offensive-coordinator-180913190.html,2018-10-29T18:09:13Z,browns reportedly fire offensive coordinator 180913190
https://finance.yahoo.com/video/browns-reportedly-fire-offensive-coordinator-180907669.html,2018-10-29T18:09:07Z,browns reportedly fire offensive coordinator 180907669
https://finance.yahoo.com/news/gabrielle-union-marks-46th-birthday-sizzling-hot-bikini-photo-im-just-getting-started-180809869.html,2018-10-29T18:08:09Z,gabrielle union marks 46th birthday sizzling hot bikini photo im just getting started 180809869
https://finance.yahoo.com/video/maple-leafs-survive-without-auston-175254865.html,2018-10-29T17:52:00Z,maple leafs survive without auston 175254865
https://finance.yahoo.com/video/ibm-acquires-red-hat-34b-174819947.html,2018-10-29T17:48:19Z,ibm acquires red hat 34b 174819947
https://finance.yahoo.com/video/urban-meyer-puts-retirement-rumors-174530744.html,2018-10-29T17:45:30Z,urban meyer puts retirement rumors 174530744
https://finance.yahoo.com/video/urban-meyer-puts-retirement-rumors-174524800.html,2018-10-29T17:45:24Z,urban meyer puts retirement rumors 174524800
https://finance.yahoo.com/news/big-deal-apple-finally-updating-computers-174339572.html,2018-10-29T17:43:39Z,big deal apple finally updating computers 174339572
https://finance.yahoo.com/video/north-carolina-student-dies-school-174322325.html,2018-10-29T17:43:22Z,north carolina student dies school 174322325
https://finance.yahoo.com/video/suspicious-package-sent-cnns-atlanta-174254807.html,2018-10-29T17:42:54Z,suspicious package sent cnns atlanta 174254807
https://finance.yahoo.com/video/today-show-starts-chapter-without-174202268.html,2018-10-29T17:42:02Z,today show starts chapter without 174202268
https://finance.yahoo.com/news/kellyanne-conway-suggests-late-night-comedians-promoting-anti-religiosity-blame-synagogue-shooting-twitters-not-174152974.html,2018-10-29T17:41:52Z,kellyanne conway suggests late night comedians promoting anti religiosity blame synagogue shooting twitters not 174152974
https://finance.yahoo.com/video/today-show-starts-chapter-without-174148202.html,2018-10-29T17:41:48Z,today show starts chapter without 174148202
https://finance.yahoo.com/video/second-migrant-group-appears-set-174119461.html,2018-10-29T17:41:19Z,second migrant group appears set 174119461
https://finance.yahoo.com/video/white-north-carolina-woman-harasses-174002399.html,2018-10-29T17:40:02Z,white north carolina woman harasses 174002399
https://finance.yahoo.com/news/yahoo-sports-college-podcast-gundy-vs-herman-alabama-will-lose-overreactions-week-9-173256918.html,2018-10-29T17:32:56Z,yahoo sports college podcast gundy vs herman alabama will lose overreactions week 9 173256918
https://finance.yahoo.com/video/goldman-sachs-october-sell-off-173059859.html,2018-10-29T17:30:59Z,goldman sachs october sell off 173059859
https://finance.yahoo.com/video/fox-news-kellyanne-conway-says-173045438.html,2018-10-29T17:30:45Z,fox news kellyanne conway says 173045438
https://finance.yahoo.com/video/ferrell-goes-door-door-support-172911484.html,2018-10-29T17:29:11Z,ferrell goes door door support 172911484
https://finance.yahoo.com/video/restaurant-industry-faces-pressures-across-172845401.html,2018-10-29T17:28:45Z,restaurant industry faces pressures across 172845401
https://finance.yahoo.com/video/ibm-downgraded-red-hat-deal-172807904.html,2018-10-29T17:28:07Z,ibm downgraded red hat deal 172807904
https://finance.yahoo.com/video/kanye-west-harrassing-kim-kardashian-172716286.html,2018-10-29T17:27:16Z,kanye west harrassing kim kardashian 172716286
https://finance.yahoo.com/video/kanye-west-harrassing-kim-kardashian-172656719.html,2018-10-29T17:26:56Z,kanye west harrassing kim kardashian 172656719
https://finance.yahoo.com/video/sams-club-gets-rid-cashiers-172625291.html,2018-10-29T17:26:25Z,sams club gets rid cashiers 172625291
https://finance.yahoo.com/video/yahoo-finance-live-final-round-172500461.html,2018-10-29T17:25:00Z,yahoo finance live final round 172500461
https://finance.yahoo.com/photos/footballs-spooky-halloween-xi-slideshow-wp-172455115/,2018-10-29T17:24:55Z,
https://finance.yahoo.com/video/roseanne-barr-slammed-tweet-calling-172433815.html,2018-10-29T17:24:33Z,roseanne barr slammed tweet calling 172433815
https://finance.yahoo.com/video/roseanne-barr-slammed-tweet-calling-172420563.html,2018-10-29T17:24:20Z,roseanne barr slammed tweet calling 172420563
https://finance.yahoo.com/video/parents-restrict-screen-time-silicon-172224751.html,2018-10-29T17:22:24Z,parents restrict screen time silicon 172224751
https://finance.yahoo.com/video/betches-creating-successful-brand-isnt-172137516.html,2018-10-29T17:21:37Z,betches creating successful brand isnt 172137516
https://finance.yahoo.com/video/ibm-strikes-deal-redhat-172020253.html,2018-10-29T17:20:20Z,ibm strikes deal redhat 172020253
https://finance.yahoo.com/video/kanye-shirts-171854078.html,2018-10-29T17:18:54Z,kanye shirts 171854078
https://finance.yahoo.com/news/giannis-antetokounmpo-kawhi-leonard-will-miss-marquee-bucks-raptors-matchup-171752794.html,2018-10-29T17:17:52Z,giannis antetokounmpo kawhi leonard will miss marquee bucks raptors matchup 171752794
https://finance.yahoo.com/video/country-mourns-deadliest-anti-semitic-171513123.html,2018-10-29T17:15:13Z,country mourns deadliest anti semitic 171513123
https://finance.yahoo.com/video/blue-point-brewing-vote-171143495.html,2018-10-29T17:11:43Z,blue point brewing vote 171143495
https://finance.yahoo.com/video/hillary-clinton-hinting-running-president-170829988.html,2018-10-29T17:08:29Z,hillary clinton hinting running president 170829988
https://finance.yahoo.com/news/mcintyres-usmnt-stock-watch-gyasi-zardes-matt-miazga-170828768.html,2018-10-29T17:08:28Z,mcintyres usmnt stock watch gyasi zardes matt miazga 170828768
https://finance.yahoo.com/video/model-says-security-discriminated-against-170737644.html,2018-10-29T17:07:37Z,model says security discriminated against 170737644
https://finance.yahoo.com/news/browns-fire-hue-jackson-third-year-coach-155255241.html,2018-10-29T17:05:55Z,browns fire hue jackson third year coach 155255241
https://finance.yahoo.com/video/china-regulators-propose-50-cut-170508139.html,2018-10-29T17:05:08Z,china regulators propose 50 cut 170508139
https://finance.yahoo.com/video/midterm-spending-reaching-historic-levels-170416518.html,2018-10-29T17:04:16Z,midterm spending reaching historic levels 170416518
https://finance.yahoo.com/news/beyonce-pull-ivy-park-topshop-amid-philip-green-claims-170415311.html,2018-10-29T17:04:15Z,beyonce pull ivy park topshop amid philip green claims 170415311
https://finance.yahoo.com/news/personal-finance-uk-budget-means-170356685.html,2018-10-29T17:03:56Z,personal finance uk budget means 170356685
https://finance.yahoo.com/photos/photos-victims-pittsburgh-synagogue-massacre-slideshow-wp-170239641/,2018-10-29T17:02:39Z,
https://finance.yahoo.com/video/model-says-security-discriminated-against-170200370.html,2018-10-29T17:02:00Z,model says security discriminated against 170200370
https://finance.yahoo.com/news/uk-announces-groundbreaking-new-facebook-tax-raise-400m-170039863.html,2018-10-29T17:00:39Z,uk announces groundbreaking new facebook tax raise 400m 170039863
https://finance.yahoo.com/video/merkel-steps-down-brazil-elects-165814654.html,2018-10-29T16:58:14Z,merkel steps down brazil elects 165814654
https://finance.yahoo.com/news/31-takes-player-deployment-shouldnt-hard-165516995.html,2018-10-29T16:55:16Z,31 takes player deployment shouldnt hard 165516995
https://finance.yahoo.com/video/larry-fitzgerald-spikes-football-first-165438070.html,2018-10-29T16:54:38Z,larry fitzgerald spikes football first 165438070
https://finance.yahoo.com/video/larry-fitzgerald-spikes-football-first-165432476.html,2018-10-29T16:54:32Z,larry fitzgerald spikes football first 165432476
https://finance.yahoo.com/news/catch-daily-5pm-round-todays-top-stories-18-165352652.html,2018-10-29T16:53:52Z,catch daily 5pm round todays top stories 18 165352652
https://finance.yahoo.com/news/urban-meyer-addresses-retirement-health-speculation-plan-coaching-165219830.html,2018-10-29T16:52:19Z,urban meyer addresses retirement health speculation plan coaching 165219830
https://finance.yahoo.com/news/matthew-mcconaughey-gives-back-houston-officials-national-first-responders-day-todays-saying-thank-165142127.html,2018-10-29T16:51:42Z,matthew mcconaughey gives back houston officials national first responders day todays saying thank 165142127
https://finance.yahoo.com/video/stock-buybacks-soon-center-stage-164938523.html,2018-10-29T16:49:38Z,stock buybacks soon center stage 164938523
https://finance.yahoo.com/news/man-dressed-5-year-old-son-nazi-halloween-costume-says-bad-decision-164328078.html,2018-10-29T16:43:28Z,man dressed 5 year old son nazi halloween costume says bad decision 164328078
https://finance.yahoo.com/video/tech-entrepreneur-explores-mindset-says-164209856.html,2018-10-29T16:42:09Z,tech entrepreneur explores mindset says 164209856
https://finance.yahoo.com/news/heitkamp-sails-wind-north-dakota-163847240.html,2018-10-29T16:38:47Z,heitkamp sails wind north dakota 163847240
https://finance.yahoo.com/video/markets-may-wild-ride-recent-163601211.html,2018-10-29T16:36:01Z,markets may wild ride recent 163601211
https://finance.yahoo.com/news/photographer-finds-couple-whose-proposal-captured-yosemite-national-park-163539104.html,2018-10-29T16:35:39Z,photographer finds couple whose proposal captured yosemite national park 163539104
https://finance.yahoo.com/news/john-c-reilly-felt-fat-shamed-filming-stan-280-pound-comedy-star-163454671.html,2018-10-29T16:34:54Z,john c reilly felt fat shamed filming stan 280 pound comedy star 163454671
https://finance.yahoo.com/news/budget-2018-uk-will-slap-new-tax-manufacture-import-plastic-packaging-163449395.html,2018-10-29T16:34:49Z,budget 2018 uk will slap new tax manufacture import plastic packaging 163449395
https://finance.yahoo.com/news/budget-2018-hammond-unveils-500m-funding-unlock-650000-homes-163158274.html,2018-10-29T16:31:58Z,budget 2018 hammond unveils 500m funding unlock 650000 homes 163158274
https://finance.yahoo.com/news/browns-coaching-friction-hue-jackson-todd-haley-started-hard-knocks-012039579.html,2018-10-29T16:30:39Z,browns coaching friction hue jackson todd haley started hard knocks 012039579
https://finance.yahoo.com/video/mom-162921059.html,2018-10-29T16:29:21Z,mom 162921059
https://finance.yahoo.com/news/rick-pitino-back-nba-idea-might-crazy-enough-work-162842574.html,2018-10-29T16:28:42Z,rick pitino back nba idea might crazy enough work 162842574
https://finance.yahoo.com/video/hue-jackson-fired-browns-head-161625328.html,2018-10-29T16:16:25Z,hue jackson fired browns head 161625328
https://finance.yahoo.com/video/browns-fire-hue-jackson-third-161553996.html,2018-10-29T16:15:53Z,browns fire hue jackson third 161553996
https://finance.yahoo.com/video/browns-fire-hue-jackson-third-161539584.html,2018-10-29T16:15:39Z,browns fire hue jackson third 161539584
https://finance.yahoo.com/video/apple-now-luxury-brand-not-161517926.html,2018-10-29T16:15:17Z,apple now luxury brand not 161517926
https://finance.yahoo.com/video/kevin-love-may-miss-extended-161330886.html,2018-10-29T16:13:30Z,kevin love may miss extended 161330886
https://finance.yahoo.com/news/eu-expert-blasts-commission-making-brexit-talks-complex-adversarial-161329972.html,2018-10-29T16:13:29Z,eu expert blasts commission making brexit talks complex adversarial 161329972
https://finance.yahoo.com/video/kevin-love-may-miss-extended-161317651.html,2018-10-29T16:13:17Z,kevin love may miss extended 161317651
https://finance.yahoo.com/news/bloomin-brands-delivers-hsbc-boosts-profits-berkshire-makes-big-investment-161048944.html,2018-10-29T16:10:48Z,bloomin brands delivers hsbc boosts profits berkshire makes big investment 161048944
https://finance.yahoo.com/video/prince-harry-refers-little-bump-160343132.html,2018-10-29T16:03:43Z,prince harry refers little bump 160343132
https://finance.yahoo.com/news/cardinals-larry-fitzgerald-spiked-ball-first-time-son-missed-160208836.html,2018-10-29T16:02:08Z,cardinals larry fitzgerald spiked ball first time son missed 160208836
https://finance.yahoo.com/news/budget-2018-surprise-mental-health-services-announced-nhs-spending-increases-20bn-160028148.html,2018-10-29T16:00:28Z,budget 2018 surprise mental health services announced nhs spending increases 20bn 160028148
https://finance.yahoo.com/news/mvps-horror-suspiria-director-luca-guadagino-breaks-horrifying-human-pretzel-dance-scene-160014660.html,2018-10-29T16:00:14Z,mvps horror suspiria director luca guadagino breaks horrifying human pretzel dance scene 160014660
https://finance.yahoo.com/news/today-show-viewers-celebrate-show-going-back-roots-without-ousted-megyn-kelly-155709620.html,2018-10-29T15:57:09Z,today show viewers celebrate show going back roots without ousted megyn kelly 155709620
https://finance.yahoo.com/news/denise-welsh-reveals-guilt-sons-drug-battle-155435494.html,2018-10-29T15:54:35Z,denise welsh reveals guilt sons drug battle 155435494
https://finance.yahoo.com/news/japanese-zombie-horror-made-8-days-makes-1000-times-budget-155357017.html,2018-10-29T15:53:57Z,japanese zombie horror made 8 days makes 1000 times budget 155357017
https://finance.yahoo.com/news/people-carving-pineapples-rather-pumpkins-halloween-155000560.html,2018-10-29T15:50:00Z,people carving pineapples rather pumpkins halloween 155000560
https://finance.yahoo.com/video/ty-montgomery-didnt-listen-coaches-154846539.html,2018-10-29T15:48:46Z,ty montgomery didnt listen coaches 154846539
https://finance.yahoo.com/video/ty-montgomery-didnt-listen-coaches-154834238.html,2018-10-29T15:48:34Z,ty montgomery didnt listen coaches 154834238
https://finance.yahoo.com/video/pippa-middleton-twinning-moment-sister-154553934.html,2018-10-29T15:45:53Z,pippa middleton twinning moment sister 154553934
https://finance.yahoo.com/video/pippa-middleton-twinning-moment-sister-154524860.html,2018-10-29T15:45:24Z,pippa middleton twinning moment sister 154524860
https://finance.yahoo.com/news/british-chancellor-philip-hammond-touts-double-deal-dividend-brexit-delivers-final-budget-eu-exit-154416803.html,2018-10-29T15:44:16Z,british chancellor philip hammond touts double deal dividend brexit delivers final budget eu exit 154416803
https://finance.yahoo.com/video/walmart-looks-amazon-high-tech-154202232.html,2018-10-29T15:42:02Z,walmart looks amazon high tech 154202232
https://finance.yahoo.com/news/evil-drug-user-slit-grandmothers-throat-jailed-life-154034443.html,2018-10-29T15:40:34Z,evil drug user slit grandmothers throat jailed life 154034443
https://finance.yahoo.com/news/brits-still-vote-conservatives-general-election-tomorrow-153557780.html,2018-10-29T15:35:57Z,brits still vote conservatives general election tomorrow 153557780
https://finance.yahoo.com/news/daily-digit-traveling-new-zealand-can-face-hefty-fine-refusing-digital-strip-search-153148045.html,2018-10-29T15:31:48Z,daily digit traveling new zealand can face hefty fine refusing digital strip search 153148045
https://finance.yahoo.com/news/white-woman-reportedly-fired-video-harassing-black-neighbor-goes-viral-152825539.html,2018-10-29T15:28:25Z,white woman reportedly fired video harassing black neighbor goes viral 152825539
https://finance.yahoo.com/video/ibm-buying-red-hat-34b-152819646.html,2018-10-29T15:28:19Z,ibm buying red hat 34b 152819646
https://finance.yahoo.com/news/diane-von-furstenberg-confirmed-claridges-2018-christmas-tree-designer-152739240.html,2018-10-29T15:27:39Z,diane von furstenberg confirmed claridges 2018 christmas tree designer 152739240
https://finance.yahoo.com/video/daily-digit-traveling-zealand-face-152706515.html,2018-10-29T15:27:06Z,daily digit traveling zealand face 152706515
https://finance.yahoo.com/video/angela-merkel-stepping-down-party-152557169.html,2018-10-29T15:25:57Z,angela merkel stepping down party 152557169
https://finance.yahoo.com/video/stock-market-irrational-now-152408191.html,2018-10-29T15:24:08Z,stock market irrational now 152408191
https://finance.yahoo.com/video/prince-harry-endearingly-refers-little-152248924.html,2018-10-29T15:22:48Z,prince harry endearingly refers little 152248924
https://finance.yahoo.com/video/bloomin-brands-delivers-hsbc-boosts-152228038.html,2018-10-29T15:22:28Z,bloomin brands delivers hsbc boosts 152228038
https://finance.yahoo.com/video/prince-harry-endearingly-refers-little-152159311.html,2018-10-29T15:21:59Z,prince harry endearingly refers little 152159311
https://finance.yahoo.com/news/kevin-love-miss-serious-time-cavaliers-appear-tanking-already-151914948.html,2018-10-29T15:19:14Z,kevin love miss serious time cavaliers appear tanking already 151914948
https://finance.yahoo.com/news/uk-sceptical-eu-move-call-time-clock-changes-151133838.html,2018-10-29T15:11:33Z,uk sceptical eu move call time clock changes 151133838
https://finance.yahoo.com/news/just-not-cricket-five-moments-violence-150310093.html,2018-10-29T15:03:10Z,just not cricket five moments violence 150310093
https://finance.yahoo.com/news/kevin-conroy-paul-dini-talk-lasting-legacy-batman-animated-series-never-kids-show-150042720.html,2018-10-29T15:00:42Z,kevin conroy paul dini talk lasting legacy batman animated series never kids show 150042720
https://finance.yahoo.com/news/wall-street-rebounds-help-auto-tech-stocks-150007964.html,2018-10-29T15:00:07Z,wall street rebounds help auto tech stocks 150007964
https://finance.yahoo.com/news/packers-fans-unknowingly-try-recruit-desmond-howard-sb-mvp-green-bay-family-145509637.html,2018-10-29T14:55:09Z,packers fans unknowingly try recruit desmond howard sb mvp green bay family 145509637
https://finance.yahoo.com/news/mother-whose-husband-murdered-son-two-daughters-jumping-off-cliff-says-society-failed-children-145459198.html,2018-10-29T14:54:59Z,mother whose husband murdered son two daughters jumping off cliff says society failed children 145459198
https://finance.yahoo.com/video/trump-blames-media-inspiring-hate-145432683.html,2018-10-29T14:54:32Z,trump blames media inspiring hate 145432683
